uri	sentence	label
20000278_1_S00527028	대상 고객이 원하는 내용을 캐치한 일부 포스팅은 메인에 게시되어 높은 홍보 효과를 얻게 되었기 때문에 잠재 고객의 흥미를 자극하여 상품의 매력을 어필하는 요령을 터득할 수 있었습니다.	0
20000278_2_S00549624	또한 중국의 전체 인구 대비 출국자 수 비중은 아직 국에 비해 현저히 낮은 수준입니다.	0
20000278_1_S00494805	이 문제를 해결하기 위해서 저는 응대방식을 톡 슬랙 채팅방을 이용한 방식으로 변경하자고 제안했습니다.	0
20000278_1_S00546448	그 결과 21개 팀 중 5위를 하여 브로드밴드 통신사상을 수상하는 값진 결과를 얻을 수 있었습니다.	0
20000278_1_S00554124	2017년 2월부터 4개월간 브로드밴드의 ott 서비스 oksusu의 서포터즈 oksusu friends 1기로 활동했습니다.	0
20000278_1_S00199713	글쓰기 논리적인 사고에 흥미가 생긴 이후에는 제가 가장 좋아하는 영화를 온라인 커뮤니티에 추천하는 글을 올려 커뮤니티 best 인기 글에도 선정되었으며 글쓰기 플랫폼인 브런치에는 처음 작성한 에세이가 대표 글로 선정되어 하루 만에 1 000명 이상이 제 글을 읽었습니다.	0
20000278_1_S00107353	또한 erp를 공부하여 원가와 손익관리 능력을 키워 의 유기적 업무효율성에 도움이 될 수 있습니다.	1
20000278_1_S00483316	현재 케미칼은 북미 eg 공장 가동에 따른 에틸렌의 글로벌 경쟁력을 확보하고 있을 뿐 아니라 와 합작하여 hpc를 증설함에 따라 매출 증대가 기대되고 있습니다.	0
20000278_1_S00077796	2017년에는 와 전자랜드에서 매장을 관리하며 고객들과 직접 대면하는 b2c영업을 했으며 2017년 11월부터 대상이라는 식품회사에서 b2b 할인점 영업을 하면서 영업에 관련된 많은 것들을 체득하고 있습니다.	1
20000278_1_S00106539	 아시아 top3 호텔을 함께하다 아래의 과정을 통해 과의 장기적 성장을 함께하고자 합니다.입사 후 1년 동안 회사의 총체적 업무에 대해 익히겠습니다.	1
20000278_1_S00014928	 영업관리 직무를 수행하는 과정에서 담당 카테고리의 매출 활성화를 위해 책임감이 중요하다고 생각합니다.	1
20000278_1_S00162622	변화된 쇼핑문화에 맞춰 은 끊임없이 발전하였고 이런 노력을 홈쇼핑 채널을 즐겨보시는 저희 어머니를 통해 보았습니다.	1
20000278_1_S00530292	처음 맡았던 물류자동화창고 건축공사 진행 중 한 maker사가 납기 일정을 catch up하지 못하는 문제에 직면하였습니다.	0
20000278_1_S00536767	또한 프리랜서로 현대홈쇼핑과 의 온라인 콘텐츠를 제작하기도 했습니다.	0
20000278_1_S00546650	사람과 자연을 먼저 생각하는 녹색경영을 중심으로 안전환경경영 사회공헌을 하는 나눔경영을 하는 정밀화학에서 함께 성장하며 경영을 실천하고 싶어 지원하게 되었습니다.	0
20000278_1_S00496120	가격 측면에서도 페이 프로모션과 kt 5gx 무료입장 혜택으로 파격적인 할인으로 입장객을 유치했습니다.	0
20000278_1_S00132241	또한 에서 판촉 아르바이트를 통해 고객을 응대하고 판매해보면서 영업에 대한 흥미를 가지게 되었고 이는 제게 그들과 함께하고 싶은 마음의 불씨를 남겼습니다.	1
20000278_2_S00339965	리치몬트 코리아의 마케팅 인턴 그리고 인터내셔날의 기획 md 인턴을 통해 실무 역량을 쌓을 수 있었습니다.	0
20000278_1_S00478565	어떠한 서비스든지 동일하게 고객의 입장에서 브랜드의 가치를 잘 표현하는 기업임을 알 수 있었습니다.저는 홈쇼핑에 지원하기 위해 인터내셔날 이커머스팀에서 고객에게 제공할 서비스와 어떻게 하면 구매까지 이어질 수 있는지에 대한 고민을 직 간접적으로 경험했습니다.	0
20000278_1_S00147235	따라서 에서 저의 꿈을 실현시키는 동시에 회사가 세계로 뻗어나가는데 기여하고 싶습니다.	1
20000278_1_S00020772	행사진행 과정에서 업무분배 시간 배분 등 사소한 의견충돌이 있었지만 책임감을 가지고 관리자로서의 역할을 수행하며 행사가 차질없이 진행될 수 있게 하였고 뒷정리를 끝으로 한자시험 행사를 잘 마무리할 수 있었습니다.비록 같은 아르바이트 신분이었지만 모두 잘 따라와 주었기 때문에 잘 마무리 할 수 있었다고 생각하며 이 경험을 통해 어떠한 일을 수행하기 위해서는 팀 간의 소통과 협력이 필수적이라는 것을 체감하였습니다.모든 팀원이 함께 협력해서 진행하여야 하는 it 프로젝트의 특성상 팀원과 원활하게 소통할 수 있는 능력과 팀을 이끌어 갈 수 있는 책임감 리더쉽능력이 필요하다고 생각합니다.입사하게 된다면 제가 갖춘 소통능력과 리더쉽을 발휘해 원활한 프로젝트 진행과 발생할 수 있는 문제를 해결함으로써 완성도를 높여 의 서비스를 이용하는 고객에게 최상의 서비스를 제공하여 고객 만족을 이끌도록 노력하겠습니다.	1
20000278_1_S00492798	실제로 출입국관리팀에서 근무를 하면서도 여객업에 대한 학습과 각 국 비자 규정에 대한 심도있는 이해를 통해 여행객들에게 컨설팅을 제공하여 근무 4개월만에 칭송레터를 받았습니다.	0
20000278_1_S00113077	 의 영업지원 담당자로서 특유의 꼼꼼함을 발휘하여 어떤 이슈가 발생하더라도 능동적으로 개선 방안을 찾겠습니다.	1
20000278_1_S00056257	현실에 안주하지 않고 계속해서 발전을 추구하여 다양한콘텐츠를 개발하고 있는 과 함께하며 브랜드 디자이너로서 다양한 경험과 역량을 쌓고 싶어지원하였습니다.	1
20000278_1_S00083001	 it산업의 중요성을 이해하고 it융합기술을 선도하는 과 함께 세계 시장을 장악하고 싶습니다.실제로 에서는 ai 빅데이터 클라우드 서비스 등 현시대에 떠오르고 있는 다양한 기술을 활용한 서비스를 통해 사용자에게 최소한의 투자로 최대의 효율을 제공하기 위해 앞서고 있습니다.	1
20000278_1_S00301993	 연고 고객 창출 방법 에서 근무할 때 최선을 다해 응대한 고객으로부터 연고 및 소개 고객으로 매출을 증가시킨 경험이 있습니다.	0
20000278_1_S00034295	경청으로 를 드높이겠습니다 입사 후 5년까지 산업의 수익구조 다각화에 대한 고민은 고객의 소리를 듣는 것에서부터 시작된다고 생각합니다.	1
20000278_1_S00047487	유통관리사 정보처리기사 국제 무역사를 취득하면서 해외 업체와 계약을 체결하고 이행할 때 필요한 지식을 함양했고 이를 활용해 의 구매 업무에 일조할 수 있다고 생각합니다.	1
20000278_1_S00014299	 로지스틱스는 물류연구소를 설립하여 r d 역량을 키우고 중부권 메가 허브 터미널을 건설하여 인프라를 확보하고 로지스틱스와 를 통합하여 미래를 선도하는 global top tier 물류 기업이라는 목표를 향해 착실하게 도약하고 있습니다.	1
20000278_1_S00088588	 입사 후 고객 특성과 시장 환경을 분석해 적합한 영업 전략을 세워 담당 점포 매출을 높이겠습니다.	1
20000278_1_S00544363	그래서 혼자서 위치기반을 이용해서 블로그 내용을 파싱해서 뷰에 뿌려주는 애플리케이션을 개발해본 적이 있습니다.	0
20000278_1_S00005533	 이 고객에게 가장 가까운 금융으로 인식되어 no.1 고객과 함께 성장하는 글로벌 종합여신금융회사 로 도약하는 것을 목표로 근무하겠습니다.	1
20000278_1_S00556063	우선 ob맥주의 가치를 dcf법으로 계산하고 이에 가 ob맥주를 인수함으로써 확보할 수 있는 주류 소매점 유통체널 이를 통한 제주소주의 성장가능성 등을 고려해 6조 3천억원의 인수가를 산정하였습니다.이러한 활동을 하면서 기업의 사업 진출여부를 고민하는 일에 흥미를 갖게 됐습니다.	0
20000278_2_S00517899	2018년 프로야구시즌에 잠실구장 유니폼 매장에서 근무할 당시 문제점을 발견해 매장 내 물건배치 변화를 준 결과 판매율 30 신장에 기여했습니다.	0
20000278_1_S00281520	그리고 실무경험이 중요하다고 생각하였고 작년 여름방학 동안 물류서비스에서 인턴 근무를 하였고 현재는 농협물류에 재직 중입니다.	0
20000278_1_S00149400	저희집에서 제일 가까운 가 있는데 그 에 자주 가면서 대형마트는 상품을 이렇게 진열하고 판매하는구나 그런 여러가지 모습들을 보면서 대형마트에서 일해보고 싶다는 생각이 들었고 와 저의 미래를 같이 이끌어 성장하고 싶다는 생각이 들어 이렇게 지원하게 되었습니다.	1
20000278_2_S00547300	공정파악의 중요성의 일례로 의 주요 판매 품목 중 하나인 pmc26은 공정과정에서 열처리 과정이 2번 있었습니다.	0
20000278_1_S00129125	 에서 익힌 노하우를 통해서 전략을 수립하고 회사의 시니어로서 주니어들을 이끌며 회사의 발전에 이바지하고 싶습니다.	1
20000278_1_S00497512	저와 제가 소속된 의 성장을 위하여 노력하는 멋진 인재가 되는 것이 저의 목표입니다.	0
20000278_1_S00549300	저는 국내회사 에서 열린 데이터 분석대회에 팀으로 참여한 경험이 있습니다.	0
20000278_1_S00148459	디지털 마케팅을 통해 소비자 유입과 행동 패턴을 파악했던 경험을 살려 에서 앱 내 고객 특성을 파악하여 상품을 기획하는데 강점이 될 수 있을거라 생각합니다.	1
20000278_1_S00538164	특히 e커머스는 동원 f b 휠라 등 브랜드와 업무 제휴 체결을 통해 공동 상품 개발을 하며 고객 니즈에 기반한 상품을 제안함으로써 수익 창출을 하고 있습니다.	0
20000278_1_S00557561	그 중 스토리에 이벤트 기획하기 위에 일주일에 한 번씩 회의를 했는데 항상 제가 이벤트 상품을 고르도록 해주셨습니다.	0
20000278_1_S00030966	프로젝트 주제는 의 고급 아이스크림 바 론칭 이었습니다.	0
20000278_1_S00498531	현재 근무하고 있는 하이닉스에서 여러 근무자가 시스템을 사용할 때 불편함과 균형 잡히지 않는 프로그램을 사용하기 편리하도록 개편했을 뿐만 아니라 기능 추가와 보완 개발 경험이 있습니다.	0
20000278_1_S00291248	학교 수업을 계기로 블로그 운영을 시작하게 되었고 흥미를 느꼈습니다.	0
20000278_1_S00148471	또한 합성수지와 폴리카보네이트 등의 고부가가치 제품을 생산하는 를 합병하여 제품 포트폴리오 다양화를 시도하고 있습니다.	1
20000278_1_S00119665	50대의 중년 남성이자 주말 근무자인 저희 아버지까지 쇼핑홀릭으로 변화시켰다는 점에서 의 성장 가능성에 큰 비전을 느껴 md직에 지원하게 되었습니다.	1
20000278_1_S00540195	이후 sap reporting tool을 이용하여 의 재무 정보를 추출했습니다.	0
20000278_1_S00096600	두 번째 동기는 의 사회공헌활동에 좋은 인상을 받았기 때문입니다.	1
20000278_1_S00081765	끊임없이 배우고 성장하며 저만의 노하우를 쌓음으로써 해당 지역 내 의 점유율을 공고히 하고 나아가 지속적인 성장을 끌어낼 수 있도록 도움이 되겠습니다.	1
20000278_1_S00553579	 케미칼은 가 보유한 첨단소재 지분 전량을 인수함으로써 고부가가치 창출 사업의 확대 안전 환경 건강의 사회공헌 테마를 선정하여 체계적인 국내외 사회공헌 활동을 통해 지속가능 경영을 실현하고 있습니다.	0
20000278_1_S00032424	저의 경험과 역량들을 발휘하여 의 이익을 신장시키는데 기여하고 싶습니다.	1
20000278_2_S00340711	또한 에 근무하며 조금 더 깊게 들어가 fx자금 결재 업무를 추가적으로 진행하게 되며 회계 업무를 진행하는 것에 있어 이해도가 높을 것이라고 말씀드리고 싶습니다.	0
20000278_1_S00549584	 플랫폼 기반 서비스의 시작을 함께하다 주식회사 의 영상보안혁신팀의 신사업 상황실에서 4개월 동안 아르바이트생으로 함께 일했습니다.	0
20000278_2_S00481754	그 결과 메이커스와의 제휴를 통해 홍보를 진행하는 방식으로 발전하거나 밀크티 업체의 전시 참여 성과로 이어지기도 했습니다.	0
20000278_1_S00046793	확고한 목표를 가지고 열정적으로 실현해나가는 의 에너지를 통해 개인과 회사 모두의 성장을 이끌고 싶다는 포부가 생겼습니다.	1
20000278_1_S00552977	이후 저는 ai 빅데이터 교육 이수를 통해 빅데이터의 전반적인 지식과 python 활용 능력을 쌓았습니다.	0
20000278_1_S00146610	 이 전략적 영업활동을 위해 가장 필요로 하는 전문가가 되겠습니다.	1
20000278_1_S00005472	단순히 정보전달을 하는 메신저가 아닌 의 a z를 스토리텔링해줌으로써 누구나 오고 싶은 no.1 에 이바지하고 싶습니다.	1
20000278_1_S00549136	 인턴업무를 통해 배운 꼼꼼함 이번 연도 겨울 두 달 동안 건설의 용인 수지구 상현동 공동 주택 현장에서 인턴으로 근무한 경력이 있습니다.	0
20000278_1_S00460952	일주일 동안 꾸준히 만나고 전화도 하면서 제가 구체적인 타임 테이블을 계획했고 친구는 날씨와 같은 변수를 고려하며 필요한 준비사항을 확인했습니다.이렇게 모든 준비를 마치고 제주도에 도착해 산을 등반하기 시작했습니다.	0
20000278_1_S00341826	매출 부진 원인을 파악하기 위해 월간 매출액 프로모션 취급 브랜드 및 u 수 등을 분석하였고 다음의 결론을 내렸습니다.1.	0
20000278_1_S00119948	이 경험을 거름삼아 고객에게 최상의 상품을 적시에 제공하는 의 구성원이 되겠습니다.영업지원은 고객이해를 통해 성과를 창출하는 직무이기에 제 역량을 십분 발휘할 수 있을 것이라 확신합니다.	1
20000278_1_S00558619	저는 동네에서 재미있게 놀만한 사람들을 만나기 위해 호기심에 톡의 오픈채팅이라는 서비스를 이용하게 되었습니다.	0
20000278_1_S00149610	앞으로의 10년 알찬 계획을 가지고 과 함께 꿈을 이뤄나가고 싶습니다.	1
20000278_1_S00504204	블로그마케팅을 시작한 후 전략적으로 제품이나 서비스를 마케팅을 하기 위해 로직을 분석하였습니다.	0
20000278_1_S00077983	인도네시아 유투브 채널 net.z의 show anak jaman now 등에 출연했습니다.도전하지 않았다면 되찾지 못했을 주도성으로 md로서 다양한 부서와의 적극적 협업을 이루고 해외점의 영업환경을 적극 조사하겠습니다.	1
20000278_1_S00311614	저는 슈퍼마켓 계산원 카드 허쉬 초콜릿 홍삼 비타민 등의 판촉 경험이 있습니다.	0
20000278_1_S00155424	또한 직원을 설득하여 고객에게 진심을 다해 사과하며 오해를 풀 수 있었습니다. 의 핵심전략인 현장중심경영은 제가 2년 간 길러온 역량과 일맥상통합니다.	1
20000278_2_S00176216	서비스기획 경험을 통해 기른 논리적 설득력 인턴시절 현직 과제원분들과 ai 서비스를 기획한 경험이 있습니다.	0
20000278_1_S00471424	실제 과의 검토를 통해 쉬운 기부라는 실효성과 타당성을 입증받았습니다.	0
20000278_1_S00379496	 나의 md 맞춤형 경력 a부터 z까지 md라는 직무를 수행하기 위해 저는 유플러스에서 다양한 경험을 하였습니다.	0
20000278_1_S00540018	그래도 친구들과 놀거나 여자친구와 데이트를 할 때 부족한 용돈을 위해 방학 때는 단기 아르바이트로 맨과 동승 배송 서울시청 직원식당 아르바이트 등을 하였는데 사회생활을 겪으면서 어른들과 사람을 대하는 좋은 방법을 배운 기회가 되었습니다.	0
20000278_1_S00047285	또한 이를 발판삼아 의 품격과 위상을 드높일 수 있도록 하는 마케터가 될 것입니다.	1
20000278_1_S00552813	근거 있는 설득을 통한 의견 공유로 에서도 최적의 업무효율을 낼 수 있도록 하겠습니다.	0
20000278_2_S00529905	이를 위해 현재 scm의 사례와 물류 잡지인 clo를 통해 최신 이슈와 트렌드에 대해 학습하고자 노력하고 있습니다.	0
20000278_1_S00089516	따라서 고객의 특성과 편의에 맞는 세대별 맞춤 플랫폼을 구축해나가는 것이 의 나아갈 방향이라고 생각합니다.	1
20000278_1_S00547231	하지만 저는 제 꿈을 위해서 대학교 에너지공학과에 꼭 입학하고 싶었고 결국 부모님을 설득해야 했습니다.	0
20000278_1_S00019576	아모레퍼시픽 프리매니아 11기로 상품 기획부터 영상 제작까지의 프로세스를 경험했습니다.일례로 프리메라 제품 중 알파인 수분크림 광고 기획 미션을 받았습니다.	0
20000278_1_S00123614	저의 가치와 의 가치가 합쳐져 시너지를 낼 수 있을 것입니다.	1
20000278_1_S00483216	가난하고 is가 활동하는 위험한 국가이지만 연 경제 성장률이 7 가 넘는 방글라데시에서 다른 국 지점에서는 볼 수 없었을 발전 가능성을 보았습니다.	0
20000278_1_S00508506	 사회적 책임을 다하는 기업 grs grs 원정대 8기 참여 중 grs가 사회 환원 프로그램을 통해 사회적 책임을 다하는 모습을 보고 커다란 매력을 느껴 지원을 결심하였습니다.	0
20000278_1_S00556927	또 더욱 정확한 정보 수집을 위해 대 국제 우주 탐사 연구센터에 직접 연락 드려 방문하였습니다.	0
20000278_1_S00100279	 에 입사 후 기본 매뉴얼을 바탕으로 선배들의 노하우를 체득하여 조기전력화에 힘쓰겠습니다.	1
20000278_1_S00038635	저의 경험을 토대로 앞으로의 의 혁신적인 서비스 플랫폼을 만들어 나가는데 필요한 일원이 될 것이라고 자부합니다.	1
20000278_1_S00107949	이러한 경험을 발판삼아 에서 적극적인 마인드로 업무를 충실히 수행하여 고객의 만족도를 높이는데 기여하여 지속가능한 거래가 이뤄질 수 있도록 노력하는 직원이 되겠습니다.	1
20000278_1_S00465062	따라서 이제껏 팔로워로서 지켜본 리더의 장단점을 정리하고 의 선배님들을 눈여겨보아 리더가 갖춰야 할 자질을 배우려고 노력하겠습니다.	0
20000278_1_S00114552	다양한 세대의 고객을 만족하게 하는 처럼 에서 it 보안 전문가가 되어 고객의 안전하고 편리한 쇼핑을 지원하며 고객 만족을 향해 나아가고 싶습니다.	1
20000278_1_S00049285	식품 품질관리에 특화된 품질 경영 시스템인 haccp 자격증을 취득하여 기업의 지속성장을 위한 식품의 품질 의식을 높이며 에 전문성을 더하겠습니다.둘째 품질 직무의 전문 인재 양성을 위해 기여하겠습니다.	1
20000278_1_S00442833	 코리아세븐의 김풍산 이 되겠습니다 저는 마치 한번 물면 절대 놓지 않는 개 같은 성격으로 무엇이든 진득하게 하는 꾸준함이라는 무기를 가지고 있습니다.	0
20000278_1_S00555416	 의료 데이터 분석 대병원 교수님과 임신성 고혈압 치료에 관련된 프로젝트를 진행하였습니다.	0
20000278_1_S00556141	약 2년간의 현장업무와 현재 약 3개월관 에서의 생활을 통해 건설 현장이란것이 이런것이구나를 몸소 체득하고 많이 배워서 건설이 바라는 인재가 되도록 하겠습니다. 장점 약속드립니다 지토건이라는 회사를 근무 하면서 자부했던것은 바로 no 지각 입니다.	0
20000278_2_S00486519	저는 항상 해당 관계자들의 입장에서 생각하는 태도로 needs파악을 신속하게 할 수 있었으며 원활한 커뮤니케이션을 해냈습니다. 꾸준한 마케팅 감각 개발하기에 도전 졸업 이후에도 갤럭시 팬큐레이터 활동으로 마케팅 감각을 개발했습니다.	0
20000278_1_S00114576	 이 나아가야 할 방향은 홈쇼핑 의 정의를 넓혀가는 것이라 생각합니다.	1
20000278_1_S00518898	이후 국회의원실 인턴 당시 환경 노동위원회에 소속되어 노동 이슈에 대해 꾸준히 공부했으며 기업에서의 인사 경험을 쌓기 위해 디스플레이 hrd 담당 조직문화팀 인턴으로 7개월간 근무하였습니다.	0
20000278_1_S00007982	 는 스타일 추천 스마트 픽 등을 통해 사용자을 최우선으로 생각하고 있습니다.	1
20000278_1_S00011938	특히 은 제품생산 및 공정과정에서의 환경 영향 최소화를 위해 항시 모니터링하고 기후변화 정책에 맞춰 능동적인 대응 체계를 마련하고 있습니다.	1
20000278_1_S00524923	마지막으로 에서 주최하는 우리농산물로 만드는 나만의 요리 ucc공모전 에 참여하였습니다.	0
20000278_1_S00055454	꾸준한 성장과 확고한 비전을 가진 은 40여 년간 도전과 혁신을 통해 현재 국내 1위 석유화학 기업으로 성장했습니다.	1
20000278_1_S00022066	전산 오류나 간단한 운영관련 문의를 받을 수 있도록 전담 콜센터 운영을 t에 요청했습니다.이후 추가 예산으로 이벤트성 성과포상안을 자체 기획했고 팀장님 확인하에 새 소개서와 함께 현장에 배포했습니다.	0
20000278_1_S00091828	 오타 하나도 놓치지 않는 꼼꼼함으로 업무를 수행하겠습니다 에서 영업 마케팅 업무를 수행하며 꼼꼼함은 중요한 역량입니다.	1
20000278_1_S00528305	하지만 국내 최대 경쟁 유통업체인 에 비하여 늦은 페이 시스템 런칭으로 핀테크 시장에서는 낮은 점유율을 확보하고 있는 실정입니다.	0
20000278_1_S00447581	저는 전력회사에서 에너지관리 시스템 ems 관련 업무를 맡아 의 빌딩에너지관리 시스템을 구축하고 전기공사와 설비관리 등의 업무도 병행하며 전력 분야에 관심을 두게 되었습니다.	0
20000278_1_S00550404	한때 화학에 납품한 제품에서 수명에 결정적인 역할을 하는 표면 평활도에 불량이 발생했습니다.	0
20000278_1_S00553685	 면세점은 면세업을 넘어 관광 한국을 이끄는 선도기업이라는 비전을 가지고 있습니다.	0
20000278_1_S00552851	따라서 국내 imo 규제에 대응한 다양한 중장기 사업들과 ghg 감축 관련 기술을 가지고 있는 미국 일본 중국 노르웨이 등 여러 나라의 동향을 조사하였습니다.	0
20000278_1_S00075620	또한 연구개발을 게을리 하지 않고 미래 산업을 예측을 통해 사업영역을 확장시키고 장차 글로벌 로의 변화와 성장에 기여하겠습니다.	1
20000278_1_S00029063	이런 마음가짐으로 팀원들과 협력하여 현재보다 더욱 고객사로부터 신뢰받을 수 있는 으로 성장시키도록 하겠습니다.	1
20000278_1_S00147360	입사 후에도 성실함과 열정을 바탕으로 의 발전에 기여하는 믿음직한 임직원이 되도록 노력하겠습니다.	1
20000278_2_S00474405	그 후 화학에 입사하여 본인의 희망대로 optical film 제막 부서에 배치 받고 업무를 하였고 한 달 정도 안에 많은 업무들을 받아냈습니다.	0
20000278_1_S00045542	이렇게 을 이해하고 적응하며 업무를 파악하겠습니다.그리고 인재개발원에서 제공하는 교육을 통해 저의 역량을 발전시키기 위해 노력하겠습니다.	1
20000278_1_S00050297	그리고 다양한 고객사의 해외 진출과 발맞춰 선진 금융기법을 수출해 이 아시아 여신금융업의 표준이 되도록 하는데 노력하겠습니다.	1
20000278_1_S00088246	현재 는 기존의 물류 서비스 운영에서 나아가 축적된 경험을 바탕으로 차별화된 종합 컨설팅 업무를 제공하고 있습니다.	1
20000278_1_S00048909	마케팅 사원으로서 의 이러한 도전적 행보에 동참하여 최고의 성과창출을 이뤄내고 싶었습니다.	1
20000278_1_S00123425	파트너사와의 협력을 공고히하여 함께 일하고 싶은 을 만들고 의 경쟁력을 강화하는데 도움이 되는 md가 되겠습니다.	1
20000278_1_S00030042	 에 입사 한 후에도 전략적 사고와 책임감을 바탕으로 목표를 향해 도전하는 영업사원이 되겠습니다.	1
20000278_1_S00547463	 내 안의 화를 려주는 병원 이라는 컨셉으로 참여자가 평소 자신을 화나게 하는 대상이나 이유를 털어놓고 그것이 적힌 펀치백을 맘껏 펀칭하면 처방을 내려주는 이벤트를 진행했습니다.	0
20000278_1_S00025958	 는 현재 글로벌 마트로서의 전진을 계속하고 있습니다.	1
20000278_1_S00014299	그리고 의 고객사들에 관한 철저한 분석을 통하여 각 고객사에 맞는 최상의 서비스를 산출하겠습니다.	1
20000278_1_S00155998	끊임없이 도전하여 원하는 것을 성취한 이러한 경험들이 에서 근무하면서 마주칠 많은 어려움을 극복하는 데 많은 도움이 되리라 생각합니다.	1
20000278_1_S00155862	이에 영업지원팀은 새로운 실적 정산 서식을 만들었고 시뮬레이션 결과 93 이상의 정확도를 확인했습니다.데이터를 통한 객관적 사실에 기반을 두어 설득력을 높이고 영업사원과 회사 모두가 합리적인 판단을 하는 방법을 만들었던 경험은 의 영업관리자로서 매출과 실적을 분석하고 관리하는 데 도움이 될 것입니다.	1
20000278_1_S00031635	그리고 이러한 모습을 보며 는 단순히 물건을 싸게 파는 판매점이 아닌 고객이 행복함을 느낄 수 있도록 돕는 행복 판매점 이라는 생각이 들었습니다.	1
20000278_1_S00094971	또 저에겐 가 글로벌 테마파크로 성장하기 위해 필수적인 해외경험 외국어 능력 등 글로벌 역량을 갖추고 있습니다.	1
20000278_1_S00058845	특히 각 제품마다 구매의 상관관계와 구매 주기를 추적하여 패키지 구매 및 추가 구매를 유도할 수 있는 시스템을 정착시키고 고객이 구매하는 것을 잊지 않도록 고객의 구매 주기에 맞는 알람이 뜨는 등 고객보다 고객을 더 잘 아는 를 만들고 싶습니다.	1
20000278_1_S00029085	이런 경험을 바탕으로 고객에게 감동을 전하는 인재로 성장하여 의 진정성을 더욱 빛내겠습니다.	1
20000278_2_S00538232	 대학축제에서 닭꼬치를 팔다 렌탈 영업직무를 수행하기 위해선 고객과 렌터카를 포함한 여러 경쟁사에 대한 철저한 시장분석력이 필요하다 판단됩니다.	0
20000278_1_S00541471	이유는 기본기가 약해 feed 수행능력이 떨어져 플랜트 기업들에 밀려 불황이 온 것이었습니다.	0
20000278_1_S00047964	 global 3pl 는 스마트 물류를 도입하고 택배서비스에서 라스트 마일 서비스를 제공하는 등 글로벌 원스톱 서비스로 국내 물류 글로벌화에 앞장섰습니다.	1
20000278_1_S00017950	 이 고객의 일상을 이루는 전반적인 구매행위에 지속적으로 함께 할 수 있도록 최선을 다할 것을 약속드립니다.	1
20000278_1_S00542085	송 순곤 대표이사의 고민 덩어리인 에 대해 컨설팅 제의를 받았습니다.	0
20000278_1_S00486986	그 결과 여성대상 숙취해소 효과를 검증받아 건강의 숙취해소음료와 간 건강기능식품으로 출시예정입니다.	0
20000278_1_S00152641	 는 국내를 넘어 세계로 나가는 모습에 저도 함께하고자 하는 열망이 컸습니다.	1
20000278_1_S00553246	한국 사에 큰 발자국을 남긴 건설에서 저의 꿈을 실현하기 위해 주택영업 직무에 지원하게 되었습니다.저는 건축구조의 이해 수업을 들으면 건설에 관심을 두게 되었습니다.	0
20000278_1_S00479304	 트렌드를 아는 작은 사장 장사를 사업으로 인스타그램을 통해 생활건강의 코드 글로 프라이머를 판매해본 경험으로 다양한 지역의 소비자에게도 제품을 판매할 수 있다는 점을 경험한 후 온라인 쇼핑몰로 구축하기로 했습니다.	0
20000278_1_S00553626	목표 모객량을 달성하기 위해 팀에서 톡 광고를 진행하기로 하였고 광고에 들어갈 만한 문구를 기획해오라는 과제를 주셨었습니다.	0
20000278_1_S00518661	휴학 기간 리테일온보딩팀에서 4개월간 사무보조 아르바이트에 지원하게 되었습니다.	0
20000278_1_S00162622	저는 이러한 경험을 통해 의 고객들에게 긍정적인 경험을 제공할 수 있는 ux 직무를 기획하고 구현하는 데에 저의 열정을 바치고 싶습니다.	1
20000278_1_S00246100	 세일즈에서 배운 직무역량 작년에 에서 신인 설계사 직무교육을 받으며 하이마트 영업지원 직무에 활용할 수 있는 소통 역량과 수치 감각을 길렀습니다.	0
20000278_1_S00506949	고객 분석을 통해 상품의 유형 색상 디테일 등을 확정하여 u까지 도출했습니다.	0
20000278_1_S00157772	저 또한 이러한 에서 고객을 위한 편리한 모바일 서비스를 개발하여 이바지하고 싶어 지원하게 되었습니다.	1
20000278_1_S00554612	그래서 저는 에서 지원하는 청년 aibig data 아카데미를 수료하고 포항공대 정보통신연구소에서 인턴생활을 거치며 깊이 있는 연구와 학습의 필요성을 느꼈습니다.모든 기업은 디지털 트랜스포메이션 을 하기 위해 노력하고 있습니다.	0
20000278_1_S00085973	그 결과 1차 서류통과에 이어 2차 면접전형을 통과하여 25 1의 경쟁률을 뚫고 19기 글로벌챌린저 대원이 되어 2주간 해외탐방의 기회를 얻었습니다.	0
20000278_1_S00113077	 직원들의 역량을 매장의 경쟁력으로 의 영업지원 담당자로서 서비스 의 차별화를 통해 직원 개개인이 곧 경쟁력인 매장을 만드는 도전에 함께하고 싶어 지원했습니다.최근 는 pb 가전 하이메이드 와 온 오프라인 매장의 장점을 결합한 옴니스토어 를 확대하는 데 주력하고 있습니다.	1
20000278_2_S00119187	실제로 ey한영과 인사팀에서 근무하며 뛰어난 열정과 성장가능성을 지닌 인재를 채용하기 위해 힘썼습니다.이제 저는 정보통신 인사팀 일원으로서 우수 인재를 확보하여 육성하는 인사전문가에 도전하고자 합니다.	0
20000278_1_S00042776	 은 환경안전경영이라는 방침에 따라 생산 및 공정과정에서 발생하는 부정적 영향을 최소화하기 위해 노력하고 있으며 특히 자연과 인간의 조화를 지향한다는 비전이 저에게 가장 와 닿았습니다.	1
20000278_1_S00505897	 고객의 행복을 실현하는 꿈을 가지게 되었습니다 남성 화장품 브랜드 브로앤팁스 와 산학협력을 진행하였습니다.	0
